Tournament,Stage,Match Type,Team A,Team B,Team A Winrate vs B,Team A Winrate,Team A K/D Ratio,Team A Average Damage,Team A Average Combat Score,Team A Average First Kills,Team A Average First Deaths Per Round,Team B Winrate vs A,Team B Winrate,Team B K/D Ratio,Team B Average Damage,Team B Average Combat Score,Team B Average First Kills,Team B Average First Deaths Per Round,Team A Win
VCT 2026: Pacific Stage 1,Group Stage,Week 5,Nongshim RedForce,Global Esports,50.0,64.51612903225806,1.0786964051536374,127.04081632653062,196.0,5.8311688311688314,0.7038589981447124,50.0,37.03703703703704,1.0891491382188572,130.152466367713,199.26905829596413,5.7450352338244715,0.3713260730301089,0
VCT 2026: Pacific Stage 1,Group Stage,Week 5,Paper Rex,Kiwoom DRX,0.0,62.82051282051282,1.1706334821717297,135.60969044414534,208.84226110363392,5.876985195154778,0.21334051144010768,100.0,57.14285714285714,0.9815765797858733,127.01666666666667,191.20833333333334,2.85,3.3,0
VCT 2026: Pacific Stage 1,Group Stage,Week 5,Rex Regum Qeon,DetonatioN FocusMe,66.66666666666667,50.0,1.1095380035930928,129.50312825860271,199.68196037539104,5.570385818561001,0.3121324296141814,33.33333333333333,40.74074074074074,1.0071642967419159,126.96184560780834,195.3522626441881,4.902395740905058,0.34059449866903285,0
VCT 2026: EMEA Stage 1,Group Stage,Week 1,FNATIC,Eternal Fire,100.0,60.49382716049383,1.1824035149818148,133.31324921135646,205.19211356466877,6.123343848580442,0.1990410094637224,0.0,16.666666666666664,1.1937507450763902,136.74144486692015,206.0684410646388,4.178707224334601,1.2854372623574144,1
VCT 2026: EMEA Stage 1,Group Stage,Week 1,Team Vitality,GIANTX,75.0,47.368421052631575,1.134357674696951,131.09086370444334,202.12131802296554,5.4857713429855215,0.3386320519221168,25.0,45.16129032258064,0.9588739738848653,124.98671497584542,188.33816425120773,5.4601449275362315,0.28856280193236716,1
VCT 2026: EMEA Stage 1,Group Stage,Week 1,Gentle Mates,FUT Esports,25.0,40.0,0.9758912597017136,124.71059782608695,189.7554347826087,4.985054347826087,0.5944701086956521,75.0,40.0,1.050085562550798,129.9902755267423,199.88181327576902,5.613354873451804,0.23861156131820638,0
VCT 2026: EMEA Stage 1,Group Stage,Week 1,Team Heretics,Natus Vincere,40.0,63.46153846153846,1.1450188263533216,131.86393952867942,202.49399733214761,5.7480035492457855,0.3719697643397065,60.0,46.42857142857143,1.0653642122650384,130.95567375886526,196.8983451536643,5.632387706855792,0.16748226950354608,0
VCT 2026: EMEA Stage 1,Group Stage,Week 1,BBL Esports,PCIFIC Esports,100.0,61.76470588235294,1.041038731531762,129.81342872867364,198.12177729018103,5.503289473684211,0.27581177765547604,0.0,16.666666666666664,0.8790482830396413,118.2803738317757,178.93457943925233,3.514018691588785,1.444392523364486,1
VCT 2026: EMEA Stage 1,Group Stage,Week 2,BBL Esports,Eternal Fire,0.0,61.76470588235294,1.041038731531762,129.81342872867364,198.12177729018103,5.503289473684211,0.27581177765547604,100.0,16.666666666666664,1.1937507450763902,136.74144486692015,206.0684410646388,4.178707224334601,1.2854372623574144,0
VCT 2026: EMEA Stage 1,Group Stage,Week 2,FNATIC,Team Vitality,75.0,60.49382716049383,1.1824035149818148,133.31324921135646,205.19211356466877,6.123343848580442,0.1990410094637224,25.0,47.368421052631575,1.134357674696951,131.09086370444334,202.12131802296554,5.4857713429855215,0.3386320519221168,1
VCT 2026: EMEA Stage 1,Group Stage,Week 2,Team Liquid,Team Heretics,50.0,59.70149253731343,1.1481855197091555,131.06814310051107,202.0664395229983,5.721976149914821,0.15554684838160138,50.0,63.46153846153846,1.1450188263533216,131.86393952867942,202.49399733214761,5.7480035492457855,0.3719697643397065,0
VCT 2026: EMEA Stage 1,Group Stage,Week 2,Gentle Mates,Karmine Corp,50.0,40.0,0.9758912597017136,124.71059782608695,189.7554347826087,4.985054347826087,0.5944701086956521,50.0,40.0,1.0230733583048113,126.32730732635585,192.2150333016175,5.586108468125595,0.21767840152235965,1
VCT 2026: EMEA Stage 1,Group Stage,Week 3,BBL Esports,GIANTX,25.0,61.76470588235294,1.041038731531762,129.81342872867364,198.12177729018103,5.503289473684211,0.27581177765547604,75.0,45.16129032258064,0.9588739738848653,124.98671497584542,188.33816425120773,5.4601449275362315,0.28856280193236716,0
VCT 2026: EMEA Stage 1,Group Stage,Week 3,Gentle Mates,Natus Vincere,100.0,40.0,0.9758912597017136,124.71059782608695,189.7554347826087,4.985054347826087,0.5944701086956521,0.0,46.42857142857143,1.0653642122650384,130.95567375886526,196.8983451536643,5.632387706855792,0.16748226950354608,1
VCT 2026: EMEA Stage 1,Group Stage,Week 3,Eternal Fire,Team Vitality,0.0,16.666666666666664,1.1937507450763902,136.74144486692015,206.0684410646388,4.178707224334601,1.2854372623574144,100.0,47.368421052631575,1.134357674696951,131.09086370444334,202.12131802296554,5.4857713429855215,0.3386320519221168,0
VCT 2026: EMEA Stage 1,Group Stage,Week 3,Karmine Corp,Team Heretics,50.0,40.0,1.0230733583048113,126.32730732635585,192.2150333016175,5.586108468125595,0.21767840152235965,50.0,63.46153846153846,1.1450188263533216,131.86393952867942,202.49399733214761,5.7480035492457855,0.3719697643397065,1
VCT 2026: EMEA Stage 1,Group Stage,Week 3,PCIFIC Esports,FNATIC,100.0,16.666666666666664,0.8790482830396413,118.2803738317757,178.93457943925233,3.514018691588785,1.444392523364486,0.0,60.49382716049383,1.1824035149818148,133.31324921135646,205.19211356466877,6.123343848580442,0.1990410094637224,1
VCT 2026: EMEA Stage 1,Group Stage,Week 4,GIANTX,FNATIC,66.66666666666667,45.16129032258064,0.9588739738848653,124.98671497584542,188.33816425120773,5.4601449275362315,0.28856280193236716,33.33333333333333,60.49382716049383,1.1824035149818148,133.31324921135646,205.19211356466877,6.123343848580442,0.1990410094637224,1
VCT 2026: EMEA Stage 1,Group Stage,Week 4,Gentle Mates,Team Heretics,0.0,40.0,0.9758912597017136,124.71059782608695,189.7554347826087,4.985054347826087,0.5944701086956521,100.0,63.46153846153846,1.1450188263533216,131.86393952867942,202.49399733214761,5.7480035492457855,0.3719697643397065,0
VCT 2026: EMEA Stage 1,Group Stage,Week 4,BBL Esports,Team Vitality,100.0,61.76470588235294,1.041038731531762,129.81342872867364,198.12177729018103,5.503289473684211,0.27581177765547604,0.0,47.368421052631575,1.134357674696951,131.09086370444334,202.12131802296554,5.4857713429855215,0.3386320519221168,1
VCT 2026: EMEA Stage 1,Group Stage,Week 5,Team Heretics,FUT Esports,66.66666666666667,63.46153846153846,1.1450188263533216,131.86393952867942,202.49399733214761,5.7480035492457855,0.3719697643397065,33.33333333333333,40.0,1.050085562550798,129.9902755267423,199.88181327576902,5.613354873451804,0.23861156131820638,1
VCT 2026: EMEA Stage 1,Group Stage,Week 5,Team Vitality,PCIFIC Esports,100.0,47.368421052631575,1.134357674696951,131.09086370444334,202.12131802296554,5.4857713429855215,0.3386320519221168,0.0,16.666666666666664,0.8790482830396413,118.2803738317757,178.93457943925233,3.514018691588785,1.444392523364486,1
VCT 2026: EMEA Stage 1,Group Stage,Week 5,BBL Esports,FNATIC,75.0,61.76470588235294,1.041038731531762,129.81342872867364,198.12177729018103,5.503289473684211,0.27581177765547604,25.0,60.49382716049383,1.1824035149818148,133.31324921135646,205.19211356466877,6.123343848580442,0.1990410094637224,0
VCT 2026: EMEA Stage 1,Group Stage,Week 5,Gentle Mates,Team Liquid,50.0,40.0,0.9758912597017136,124.71059782608695,189.7554347826087,4.985054347826087,0.5944701086956521,50.0,59.70149253731343,1.1481855197091555,131.06814310051107,202.0664395229983,5.721976149914821,0.15554684838160138,0
VCT 2026: Americas Stage 1,Group Stage,Week 1,Sentinels,KRÜ Esports,33.33333333333334,55.932203389830505,1.1193275063538501,131.39356704011564,204.24213950126492,6.361763642934586,0.19513913986266718,66.66666666666666,38.0,1.0972633759233803,130.55898290954565,201.03709879116298,5.444768653605669,0.22129637348895373,1
VCT 2026: Americas Stage 1,Group Stage,Week 1,G2 Esports,MIBR,100.0,68.05555555555556,1.1566480098331036,133.9560639070443,206.75526506899055,6.074074074074074,0.289480755265069,0.0,45.0,1.0241980407070685,127.13477653631286,192.96438547486034,5.495810055865922,0.3115083798882681,1
VCT 2026: Americas Stage 1,Group Stage,Week 1,100 Thieves,Evil Geniuses,100.0,61.904761904761905,1.100479020379397,132.43696450428396,203.64953080375358,5.919755600814664,0.2764422684618523,0.0,51.515151515151516,1.0336185521913128,131.14161996943454,200.26846663270504,5.647478349465104,0.2407997962302598,1
VCT 2026: Americas Stage 1,Group Stage,Week 1,ENVY,LOUD,100.0,55.55555555555556,1.1778636877870576,133.38242280285036,208.66627078384798,6.603325415676959,0.3803919239904988,0.0,50.0,1.100236278115387,131.93910447761195,201.16597014925372,5.804179104477612,0.2851044776119403,1
VCT 2026: Americas Stage 1,Group Stage,Week 1,Cloud9,LEVIATÁN,100.0,51.42857142857142,1.1080398930326874,131.93362193362194,204.09379509379508,5.6479076479076475,0.22898508898508899,0.0,33.33333333333333,1.118209912824277,131.47798119742703,201.30826323602176,5.925284512617516,0.2929391390400792,1
VCT 2026: Americas Stage 1,Group Stage,Week 1,FURIA,NRG,33.33333333333333,30.0,1.0319872117676254,126.44857881136952,194.70230179028133,4.927365728900256,0.288625322997416,66.66666666666667,59.183673469387756,1.145885463303132,132.77908390758006,204.671260640454,5.903238866396761,0.280871503850831,1
VCT 2026: Americas Stage 1,Group Stage,Week 2,Cloud9,ENVY,100.0,51.42857142857142,1.1080398930326874,131.93362193362194,204.09379509379508,5.6479076479076475,0.22898508898508899,0.0,55.55555555555556,1.1778636877870576,133.38242280285036,208.66627078384798,6.603325415676959,0.3803919239904988,1
VCT 2026: Americas Stage 1,Group Stage,Week 2,FURIA,Evil Geniuses,33.33333333333334,30.0,1.0319872117676254,126.44857881136952,194.70230179028133,4.927365728900256,0.288625322997416,66.66666666666666,51.515151515151516,1.0336185521913128,131.14161996943454,200.26846663270504,5.647478349465104,0.2407997962302598,1
VCT 2026: Americas Stage 1,Group Stage,Week 2,G2 Esports,LEVIATÁN,80.0,68.05555555555556,1.1566480098331036,133.9560639070443,206.75526506899055,6.074074074074074,0.289480755265069,20.0,33.33333333333333,1.118209912824277,131.47798119742703,201.30826323602176,5.925284512617516,0.2929391390400792,1
VCT 2026: Americas Stage 1,Group Stage,Week 2,MIBR,LOUD,50.0,45.0,1.0241980407070685,127.13477653631286,192.96438547486034,5.495810055865922,0.3115083798882681,50.0,50.0,1.100236278115387,131.93910447761195,201.16597014925372,5.804179104477612,0.2851044776119403,0
VCT 2026: Americas Stage 1,Group Stage,Week 2,NRG,KRÜ Esports,75.0,59.183673469387756,1.145885463303132,132.77908390758006,204.671260640454,5.903238866396761,0.280871503850831,25.0,38.0,1.0972633759233803,130.55898290954565,201.03709879116298,5.444768653605669,0.22129637348895373,1
VCT 2026: Americas Stage 1,Group Stage,Week 2,100 Thieves,Sentinels,50.0,61.904761904761905,1.100479020379397,132.43696450428396,203.64953080375358,5.919755600814664,0.2764422684618523,50.0,55.932203389830505,1.1193275063538501,131.39356704011564,204.24213950126492,6.361763642934586,0.19513913986266718,1
VCT 2026: Americas Stage 1,Group Stage,Week 3,LEVIATÁN,ENVY,0.0,33.33333333333333,1.118209912824277,131.47798119742703,201.30826323602176,5.925284512617516,0.2929391390400792,100.0,55.55555555555556,1.1778636877870576,133.38242280285036,208.66627078384798,6.603325415676959,0.3803919239904988,0
VCT 2026: Americas Stage 1,Group Stage,Week 3,G2 Esports,LOUD,0.0,68.05555555555556,1.1566480098331036,133.9560639070443,206.75526506899055,6.074074074074074,0.289480755265069,100.0,50.0,1.100236278115387,131.93910447761195,201.16597014925372,5.804179104477612,0.2851044776119403,0
VCT 2026: Americas Stage 1,Group Stage,Week 3,FURIA,KRÜ Esports,66.66666666666666,30.0,1.0319872117676254,126.44857881136952,194.70230179028133,4.927365728900256,0.288625322997416,33.33333333333334,38.0,1.0972633759233803,130.55898290954565,201.03709879116298,5.444768653605669,0.22129637348895373,1
VCT 2026: Americas Stage 1,Group Stage,Week 3,NRG,100 Thieves,33.33333333333334,59.183673469387756,1.145885463303132,132.77908390758006,204.671260640454,5.903238866396761,0.280871503850831,66.66666666666666,61.904761904761905,1.100479020379397,132.43696450428396,203.64953080375358,5.919755600814664,0.2764422684618523,0
VCT 2026: Americas Stage 1,Group Stage,Week 3,Evil Geniuses,Sentinels,25.0,51.515151515151516,1.0336185521913128,131.14161996943454,200.26846663270504,5.647478349465104,0.2407997962302598,75.0,55.932203389830505,1.1193275063538501,131.39356704011564,204.24213950126492,6.361763642934586,0.19513913986266718,1
VCT 2026: Americas Stage 1,Group Stage,Week 3,MIBR,Cloud9,66.66666666666667,45.0,1.0241980407070685,127.13477653631286,192.96438547486034,5.495810055865922,0.3115083798882681,33.33333333333333,51.42857142857142,1.1080398930326874,131.93362193362194,204.09379509379508,5.6479076479076475,0.22898508898508899,0
VCT 2026: Americas Stage 1,Group Stage,Week 4,Evil Geniuses,NRG,100.0,51.515151515151516,1.0336185521913128,131.14161996943454,200.26846663270504,5.647478349465104,0.2407997962302598,0.0,59.183673469387756,1.145885463303132,132.77908390758006,204.671260640454,5.903238866396761,0.280871503850831,1
VCT 2026: Americas Stage 1,Group Stage,Week 4,LEVIATÁN,MIBR,60.0,33.33333333333333,1.118209912824277,131.47798119742703,201.30826323602176,5.925284512617516,0.2929391390400792,40.0,45.0,1.0241980407070685,127.13477653631286,192.96438547486034,5.495810055865922,0.3115083798882681,1
VCT 2026: Americas Stage 1,Group Stage,Week 4,KRÜ Esports,100 Thieves,33.33333333333334,38.0,1.0972633759233803,130.55898290954565,201.03709879116298,5.444768653605669,0.22129637348895373,66.66666666666666,61.904761904761905,1.100479020379397,132.43696450428396,203.64953080375358,5.919755600814664,0.2764422684618523,0
VCT 2026: Americas Stage 1,Group Stage,Week 4,FURIA,Sentinels,50.0,30.0,1.0319872117676254,126.44857881136952,194.70230179028133,4.927365728900256,0.288625322997416,50.0,55.932203389830505,1.1193275063538501,131.39356704011564,204.24213950126492,6.361763642934586,0.19513913986266718,1
VCT 2026: Americas Stage 1,Group Stage,Week 4,LOUD,Cloud9,50.0,50.0,1.100236278115387,131.93910447761195,201.16597014925372,5.804179104477612,0.2851044776119403,50.0,51.42857142857142,1.1080398930326874,131.93362193362194,204.09379509379508,5.6479076479076475,0.22898508898508899,1
VCT 2026: Americas Stage 1,Group Stage,Week 4,G2 Esports,ENVY,0.0,68.05555555555556,1.1566480098331036,133.9560639070443,206.75526506899055,6.074074074074074,0.289480755265069,100.0,55.55555555555556,1.1778636877870576,133.38242280285036,208.66627078384798,6.603325415676959,0.3803919239904988,0
VCT 2026: Americas Stage 1,Group Stage,Week 5,KRÜ Esports,Evil Geniuses,50.0,38.0,1.0972633759233803,130.55898290954565,201.03709879116298,5.444768653605669,0.22129637348895373,50.0,51.515151515151516,1.0336185521913128,131.14161996943454,200.26846663270504,5.647478349465104,0.2407997962302598,1
VCT 2026: Americas Stage 1,Group Stage,Week 5,FURIA,100 Thieves,0.0,30.0,1.0319872117676254,126.44857881136952,194.70230179028133,4.927365728900256,0.288625322997416,100.0,61.904761904761905,1.100479020379397,132.43696450428396,203.64953080375358,5.919755600814664,0.2764422684618523,0
VCT 2026: Americas Stage 1,Group Stage,Week 5,G2 Esports,Cloud9,100.0,68.05555555555556,1.1566480098331036,133.9560639070443,206.75526506899055,6.074074074074074,0.289480755265069,0.0,51.42857142857142,1.1080398930326874,131.93362193362194,204.09379509379508,5.6479076479076475,0.22898508898508899,1
VCT 2026: Americas Stage 1,Group Stage,Week 5,ENVY,MIBR,0.0,55.55555555555556,1.1778636877870576,133.38242280285036,208.66627078384798,6.603325415676959,0.3803919239904988,100.0,45.0,1.0241980407070685,127.13477653631286,192.96438547486034,5.495810055865922,0.3115083798882681,0
VCT 2026: Americas Stage 1,Group Stage,Week 5,LOUD,LEVIATÁN,100.0,50.0,1.100236278115387,131.93910447761195,201.16597014925372,5.804179104477612,0.2851044776119403,0.0,33.33333333333333,1.118209912824277,131.47798119742703,201.30826323602176,5.925284512617516,0.2929391390400792,1
VCT 2026: Americas Stage 1,Group Stage,Week 5,Sentinels,NRG,0.0,55.932203389830505,1.1193275063538501,131.39356704011564,204.24213950126492,6.361763642934586,0.19513913986266718,100.0,59.183673469387756,1.145885463303132,132.77908390758006,204.671260640454,5.903238866396761,0.280871503850831,0
VCT 2026: China Stage 1,Playoffs,Upper Quarterfinals,Xi Lai Gaming,Titan Esports Club,100.0,55.81395348837209,1.1150591957074858,132.96025437201908,203.01639344262296,3.9470365699873895,1.0114944356120827,0.0,32.0,0.9767086660532706,128.55140186915887,194.34257975034674,2.998613037447989,0.8972897196261683,1
VCT 2026: China Stage 1,Playoffs,Upper Quarterfinals,JDG Esports,TYLOO,33.33333333333333,39.285714285714285,1.0189927742600464,127.38695652173914,195.31317204301075,2.90994623655914,1.0555434782608697,66.66666666666667,46.666666666666664,1.0341133498876611,133.9477977161501,198.83135135135134,3.276086956521739,0.8346655791190865,1
VCT 2026: China Stage 1,Playoffs,Upper Quarterfinals,All Gamers,Trace Esports,50.0,40.625,0.9794482681036262,125.66061705989111,191.69078179696615,3.1009501187648456,0.9560798548094374,50.0,52.94117647058824,1.0126032914872656,125.48561151079137,196.02,3.127401415571284,0.5897349823321555,1
VCT 2026: China Stage 1,Playoffs,Upper Semifinals,Xi Lai Gaming,JDG Esports,66.66666666666667,55.81395348837209,1.1150591957074858,132.96025437201908,203.01639344262296,3.9470365699873895,1.0114944356120827,33.33333333333333,39.285714285714285,1.0189927742600464,127.38695652173914,195.31317204301075,2.90994623655914,1.0555434782608697,0
VCT 2026: China Stage 1,Playoffs,Upper Semifinals,All Gamers,EDward Gaming,0.0,40.625,0.9794482681036262,125.66061705989111,191.69078179696615,3.1009501187648456,0.9560798548094374,100.0,60.317460317460316,1.1070243541830485,132.43890784982935,203.51084710743802,4.126869520371326,0.4042116040955631,0
